Material_x,Cast_code,Stress,Temp,Frac,Elong,RA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
32,221,10.030807084325,993.587633523089,50163.9134576858,17.2054125234613,25.0577529795187,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0219568201309,999.094341214038,49964.9226662549,16.9915422706191,25.3135418083646,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.029636401965,992.334147478964,49754.3777957031,16.9402927813482,24.6761502205569,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1293933104719,1000.83618258273,49684.5650258775,17.2027392621873,25.132581210107,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0547011084142,1002.95020530213,50309.1635188481,17.2833650596623,25.1543256831063,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.80718082396444,1018.45771837486,51060.0275254128,17.1882509983944,25.1054670825491,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0465163931537,989.186564686676,50713.0256209011,17.1690387059258,25.0753454258503,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.057916574034,995.705989591944,49733.2934618056,16.778279804515,24.6587611887612,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0290653303023,999.231881305866,50391.0618041542,17.248569562952,25.0601232328371,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0928725725686,994.849475016558,50069.1831864857,17.1291911577678,25.1674672932267,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1647731520996,986.411765504279,49688.2124893914,16.881889708187,25.1374000345292,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0202980584915,990.558169007342,49953.7927881084,16.5994442223829,24.6205086146322,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93029707278806,1003.89353273998,50889.2228603563,17.1356530599056,25.0891085697504,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.85495304917923,1015.70471410959,50648.9219406765,17.2039071447667,25.2188925587028,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0439609121073,995.642330379972,51168.8666361121,17.285339417013,25.4392542634663,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84305364260751,1006.50069015667,51105.1409270245,16.9020768714493,25.050900715663,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9078164625944,1010.2726749279,50642.24014751,17.1228361159335,24.9814147379778,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9436038517096,1000.34850031178,50083.8192019243,16.6584505226859,24.6005946161794,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96397310435312,989.566400710718,50609.928454617,16.8029875441386,24.8693627079104,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9327819229529,1014.9536322206,49836.8230996454,17.0016450394959,24.986583962724,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0360212774815,999.346437489193,49874.877590476,17.0350437282374,25.2440458763052,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1501666473018,985.336880131853,49939.5282538292,16.948565852515,25.2297917493766,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.093327498845,1000.07296914511,50298.6867501917,17.3042391622273,25.2153287481041,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.83397637491726,1008.44590276988,51241.4486329371,16.9251521012138,24.6598958515356,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.87202970165908,1005.61269451374,50350.4956434465,16.8668817062461,24.9460270844502,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99985605447737,1000.48675287599,49826.4360206032,16.8259117011624,25.0123792511842,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99995287389535,992.891323310791,50386.0744094086,16.8409629190557,24.5890796083832,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2309936274727,979.454524189255,49989.4251366657,16.9982420659978,25.0197666014324,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92531103818323,1004.36834330886,50848.7470904482,16.9838593765958,25.0498042542654,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.87618993113874,1006.66088972917,50229.3287006976,16.779022414731,24.8404208200768,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.94582919645436,1005.18507962179,51074.6799527005,17.1501074795109,25.2240704763745,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92826158325783,1004.25973820008,50646.2143048156,17.0260802353811,24.7536904580374,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.80458642814023,1025.51220938487,49759.0099601513,17.0968945012178,24.7336871128434,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.94319577898637,1016.55810085473,49732.0481374107,17.1939141676296,25.4103620204277,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84002554423667,1005.84953807718,50334.7393146428,16.7141867273376,24.6188071975238,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0177675460792,997.611980984116,50577.2769117042,17.2522709508355,25.1937284206076,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1945174598367,983.937889275452,49655.2241657759,17.1032491623347,25.227972155048,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0289108029421,1001.85081216212,50383.2023866693,17.2980424177591,25.1440645306058,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84026613899779,1011.21896839641,50437.3502916308,16.8140220207972,24.6027096700001,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.93397928115071,1003.86902544778,51230.7124737991,17.3216991605994,25.2315193600515,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1074087008998,994.305042429121,49150.175670495,16.7631535701585,24.8082293815816,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0592928202593,996.761552658098,49335.5385901272,17.0986646775755,24.941081505237,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.123978902071,991.256016903203,49719.7005810072,16.9524729129434,25.1048387466317,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.85293439087267,1005.98719788061,51216.7699087538,17.1437364203511,25.0974725864145,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0822544889363,999.260260272796,49864.951159292,17.195052957076,25.3304390589877,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.82592591464102,1009.90247812876,49874.7935627131,16.6273644584544,24.6306639525793,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0966496795987,989.610196341929,49768.2340062184,16.7970108070293,24.9317487150388,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.91736209087956,1017.36539471281,50091.8635719036,17.1970894487531,25.385577715109,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98929009394042,993.264759595542,49689.6029218402,16.7573355729288,24.8530635194848,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1114505541736,991.318595744951,49610.7579832521,16.9853822589746,25.0709326913404,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2487430070585,979.339521952432,49614.6637246546,16.9408722725108,24.9770514975631,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1500295585737,989.455314215903,49736.0961564024,17.0440343694163,25.3725440348752,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98188993681423,996.466239508812,50063.1841303274,16.8893439510061,24.7828549043458,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2333370887826,983.754994381364,49592.6990749738,16.91460917717,25.2085990181211,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.83093333302863,1014.86188689813,50108.300377615,16.8712327590113,24.883070232126,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0854017838674,1001.11501419531,49066.1536643021,17.0728758814421,25.2457343611947,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1135140093305,996.751944752725,50553.1942058202,17.2371807593265,25.3010659529619,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8665592959635,1004.20613532026,51126.2343924549,16.8698108096138,24.6513611222125,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.172542554275,984.750924220877,50368.5685067579,17.0987506674204,24.8649017133172,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1503646351154,990.481557632262,49930.6502671113,16.9761288719118,25.0478791669749,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89312366636342,1005.22096266595,50467.0938504028,17.0585061238752,24.9532151151809,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97758556957206,1000.02217181994,50285.7423774943,17.0878329780788,25.0811854478679,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98722744669513,989.752408004942,50712.4654266502,16.8993711002796,25.0936220992248,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97207337513885,1004.6367152304,50492.6918508441,16.9541041351159,25.0228563101555,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89851714944426,1004.95678544577,49747.404556358,16.6904410187832,24.675641956951,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0100206690872,1003.11561104949,49054.4539598406,16.872700520328,24.9488014509243,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1261454111799,984.112158066244,49914.180778987,16.9363450997238,25.2537067586135,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97416219706515,1002.91384619922,49961.9945605228,16.949435009365,25.0378273971803,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98535788962342,1002.73689658137,50238.5021915186,17.0999555900281,24.8532965255574,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99044321568616,1000.65365172603,49681.6563158767,16.8211671289657,24.7402831327681,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2136563870557,976.217905423809,50056.0057934863,16.75465275549,24.7523288269018,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.973420836679,993.840016460354,51350.5884620106,17.0560421318855,24.8433133036879,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.186792151052,982.627625485534,50089.1205968501,16.908836354223,25.0741700897577,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96118154758549,999.816589989047,50344.828279296,17.0743642317604,25.0948938501465,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1230625571788,988.008462735985,50050.4119249313,16.9831987338553,24.8857164589336,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98342770332678,1000.95183314884,50001.8296270844,16.920961032958,25.1391362807561,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95715316277269,995.923555623333,50437.892105497,16.9781842972003,24.8153145629158,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.84315585698956,1009.70684886864,50372.4479307113,16.8253693110909,25.1537141329105,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.010325674979,1003.04438276237,49727.3393837089,16.7871383285375,24.8644666230821,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0390600345972,1004.76996037672,50258.3789144116,17.253087096653,25.2018764753256,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0156292347248,1008.22353411439,49619.2373454896,17.060622278594,25.1068208062671,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92603074254037,1005.85673624001,50958.525339975,16.9832060139803,24.7212565912113,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.97580840711766,1005.88696425432,50793.81656087,17.2371559168925,25.265412280468,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96373458482507,997.702589455182,50939.7527551344,17.0001062161826,24.6883330071921,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.105688536092,991.147784008329,50221.8050978584,16.9905682848345,25.2208226044464,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.94078487891523,1005.22783999922,50232.8449696488,16.8283946436764,24.8429755235536,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0743761727375,1000.11660035734,49693.2996268875,16.8892548920562,25.0226155135322,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0298407601826,1002.1773080879,49466.8152251046,16.7186535929649,24.8588516527824,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95573987507802,1005.42492089686,50123.9756492941,17.0373197688714,25.0785183729847,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0209174179098,999.252668940307,50060.7172194209,16.9598023934731,25.0194024099133,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88027487020852,1006.27343637821,49952.9151974297,16.6827916871883,24.646619733541,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8770926169864,1008.28172135266,51496.1472601084,17.2020527368434,25.2819681456967,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8887180582695,999.061498442597,50334.0482233565,16.8257758487456,24.890334783242,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1487167642785,985.08401281711,50454.2100559632,17.0333128292662,25.0197902813908,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0644939788413,999.654221179162,49410.5851021623,17.048263296478,25.197728809798,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99648648365305,995.426750863197,51177.3275861486,16.8667181584572,24.5460527936403,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89357913081317,1003.59957695457,50051.6333207713,16.5226142802158,24.6032870820721,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.86471008962055,1014.31816610065,49870.5835784188,16.8694025728056,24.7450932126704,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.88786403804889,1005.1366843806,50660.1220687881,17.0561416026646,25.1072761627127,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.2509269196193,984.555154665075,48428.1015452743,16.8465219078747,24.9877835066608,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0254537317051,998.194813620578,49837.893793197,17.151761638623,25.3071189912129,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.9702991705281,1001.41676063682,49906.144353969,17.0345214705046,25.0796953438026,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99827798433998,1001.2643258587,50455.5051160443,17.0799573969213,25.4528756763438,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.81619710400503,1018.50520110261,49265.5273846806,16.6432787965449,24.51230561058,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.22125995229,964.55434270184,50733.2927497514,17.0097739438257,24.8934321676696,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.8897396209568,1010.56989248483,50628.8762509668,17.1746259458882,25.1512776792557,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.96265310538475,1007.34115172651,51166.3946748763,17.484676974631,25.5538683171453,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.89906096958795,1009.19732782835,50133.0902115553,17.0958554020387,25.104243686887,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98134811307112,1009.5054586055,50264.4565064652,17.4197136070874,25.4780713686018,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0515112614683,992.424179741142,50118.2810179298,17.0249232678356,25.1684546054557,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.95447086742425,1002.41270697962,50997.7197957622,17.0823360390862,24.835272164932,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0256644149047,992.417554717717,50193.3042454083,16.7726552898461,24.7909893491001,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0787267925838,995.023759326888,49754.0423446426,17.0122987628385,25.0696358744094,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.85323202176344,1010.41606637241,50169.9868308461,16.9779485373606,24.3709848252942,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0970205001889,996.540623972992,50206.0158358742,17.2321413060525,25.1347041378521,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.92000352723444,997.059314664137,51522.2022775257,17.0142780162411,24.9014391219026,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.99601112267129,993.693761556772,50102.2617464079,16.5999474742874,24.4008292899185,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,9.98026019123342,1007.16195055087,49839.5942856868,16.7728741927428,25.1741734293444,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1374710668872,995.80474221442,49889.6926811384,17.2998055553902,25.3702986973959,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0088863878268,1011.0436139261,50438.513693731,17.1274246417644,25.1284329583226,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0802235247387,988.210211400207,50047.8764600784,16.7473638133439,24.6214468799054,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.1083115958259,985.654276825469,50388.2643060265,16.9789476731119,25.1959390135013,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0900653481263,1001.50609248147,49365.7731528987,17.1813146578089,25.3215521816443,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
32,221,10.0625357518604,994.776261606715,49538.8585883681,16.7809811460498,24.8003086995884,0.48,25.64,0.45,1e-05,1e-05,0.06,0,0,0,0,0,34.47,0.83,1.01,0.03,0.005,0.009,0.079,1e-05
