Material_x,Cast_code,Temp,PS02,UTS,Elong,RofA,C,Cr,Co,Al,Ti,Mo,W,Nb,Fe,B,V,Ni,Si,Mn,Cu,S,P,N,NbTa
7,45,794.101777581402,122.847982143556,207.621211106974,80.4675410081061,85.4592792396006,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.66692771857,121.12752788602,204.506229765488,80.7482818021682,85.4389826169152,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.576250425851,121.100151088078,204.035990191295,81.2838725528344,86.355816157235,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,797.208426939905,122.249242560482,206.626584677109,81.2652074248553,86.6649671400398,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,789.735569455734,123.372052187244,208.53317608327,80.5348885184613,85.9208442994948,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.071037416883,122.806749136556,207.937838165509,80.476319261537,85.7672060680681,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,796.181495170496,122.3316920577,206.391538088925,81.5779899143575,86.8488469784551,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,812.510728539383,119.875011395431,202.355154220506,82.2839808601834,87.5153416263678,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.572440261154,121.605559004317,206.680219893838,80.6609926880484,85.7987809420089,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,805.884241848341,121.337671294886,206.506149917306,79.6891352427344,84.6875181578767,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,791.656952125272,123.176411680455,207.993043914249,80.6004801360493,85.7687326162607,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.199257257691,122.166128338006,206.822132434871,80.7773154444843,86.2907505183077,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,816.719821114381,119.683382577468,202.437308643307,81.4755176085644,85.9969825572286,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,818.442775069198,119.58308992855,202.976494394805,80.1590811856384,84.3673037101932,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,797.563373418339,122.304218350918,208.448409635718,79.2929748771191,83.8690744308921,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,782.215807700499,124.857826712538,210.84466945539,79.9312158784791,85.5250572490693,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,790.958482836336,122.989218185625,211.070856844674,78.386504401529,83.6713155778114,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,785.988698200553,123.957389522065,208.564106424109,81.0447075323311,86.7248493624295,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.152675656277,121.693444663295,206.576591422995,81.4818910476303,86.7729242332658,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.594739593561,120.964092240567,206.222642341619,79.4061897718018,84.1000334571225,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,791.077525910387,123.429842669933,209.659637258517,79.2502655740181,84.3912739608561,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,809.891735091895,120.842781317696,202.833482264749,81.8927748975768,86.3687407916602,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,809.645723818608,120.720711516103,202.947986844173,81.7256010235903,86.7427837529407,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.344333717284,119.961541615131,205.107677897329,81.0060978613055,85.8864114887026,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.325212966279,120.933453424581,204.856677801629,80.8218998292584,85.6006522439369,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.169660825641,121.1357910993,204.704374595465,80.9589849449075,86.0313429508297,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.656217729542,122.913598536819,207.487005748035,80.5674883323279,85.7596440778357,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,804.444753787972,121.472824745929,204.147591369676,81.9711855666303,87.0259809108835,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,808.038861598208,120.535335255018,204.47956312389,81.431725066014,86.610551082859,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,797.341678318688,122.190210904502,206.187172429078,81.3528427237742,86.9763054781223,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,808.938783344605,120.891640220632,204.986146290858,80.0234387652364,84.5409414429333,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.859789782403,122.783821628498,206.84582873939,80.8003391950041,85.6314059849455,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,808.58958438217,121.141584937116,203.210468197584,81.9607621400776,86.7707660373811,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,803.09282905988,122.10756777344,203.786179504067,81.9578237684779,86.8389656706221,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.85051044118,122.379219321387,207.124056270153,81.2603901012871,86.5766130898674,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,790.89737973724,123.312264156447,208.376205667341,80.60182223938,85.8721009505336,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.262147628527,121.640913440065,205.802979569916,81.3882545131105,86.4786163253368,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.677226620818,122.122712030933,204.953615982123,81.6007015954683,86.6244507304364,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,805.93354414224,121.336423406483,206.411421547193,79.6245128376614,84.6356094391464,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,803.413934196824,121.170171030358,205.584087902987,81.040065083335,85.9449840688724,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,816.643529847364,119.807939492696,200.559883545543,82.6798407780473,87.2782954105533,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,802.700865796804,121.486018199778,205.844680471589,80.9583155381966,85.8034086793572,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.832256076439,121.924178908579,206.551440728506,80.3864975342946,85.1894572179583,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,809.740118836058,121.34191984609,202.177762995615,82.2076569051512,86.988534378123,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.074666879698,121.933637428189,207.313963707121,79.6308048710705,84.2233455838258,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,811.525226802531,120.256583596201,204.254585421345,80.384821042074,84.8038826406204,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,810.793216822607,120.412546002913,204.309964838331,81.0288103761985,85.8268373343207,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,792.599224348781,123.605372464352,205.615076674426,82.2469355268522,87.2150890079472,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,785.290483663944,124.242078134348,209.426337778608,80.5731203456578,86.0608240363326,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.92282297104,121.158384534881,206.080817976878,81.6019498964368,86.9842637831331,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,809.910153314477,120.369842709887,203.814793339758,81.1439761481875,85.577461399958,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,802.150523187029,121.63487798067,205.625015956943,81.1608830759875,86.2490109226229,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,796.694150592789,122.222180813896,206.778899155023,80.9206068506743,86.0270919932937,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,788.10008686647,123.342569842477,209.073779073557,80.4869375751616,85.4415731294164,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.115565572255,120.872051114295,203.763029283826,81.7914677329397,86.6100002559251,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,792.955837566282,122.658183680276,207.890970443531,80.8497868977976,85.9961736241113,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.589324339291,122.523999090498,205.867258072903,80.9783483031848,86.0697320005265,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.590387255274,122.356990979983,205.9604741191,80.9464878814216,86.1003167384959,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,788.562915425201,123.96725045698,208.216876219872,80.9894991595291,86.3012693655203,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,796.329420472786,122.879798549587,207.268059765837,80.2627461286691,85.3841108230979,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.566824754142,121.220638222693,203.689353725235,81.6833628141712,86.3706238554521,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.930827352699,122.084414032065,206.75523936439,80.8836844116965,86.3348841183914,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,790.161588617398,122.972768827004,207.928730268092,81.2285017339301,85.8959034065486,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.071768349089,123.129880667499,206.195583336212,81.9555281587027,87.3073752589641,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,812.925633571659,120.374383269014,201.552989915081,82.2855461593732,86.7811838796142,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,812.334907385245,120.44285577027,202.385263105275,81.6199423173457,86.3274819989019,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,795.597840418936,122.44358535282,205.428367148677,82.3428809543599,87.3139737439811,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.688813546962,121.69046006827,205.30770644023,81.4091172223843,86.2151724962284,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,791.761552328673,123.026280504005,208.796692930749,80.4453051708304,85.6580105610449,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.182169971858,122.466854378682,206.115710170498,80.7929576783484,85.6218484394004,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,791.511412054478,123.1623053963,208.32690133997,80.3763115412257,85.634585465568,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,818.271384583897,118.896574056096,200.650161346157,82.5894692735398,87.2440335050629,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,795.497655837484,122.746878370825,209.426861187279,78.7195404096825,83.8685106777757,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.951637535527,122.869618857148,206.065482468854,81.8893642250514,87.3407351435486,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.430782614,122.46968956431,204.144931848062,81.5586948360258,86.152112037155,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.059825099822,122.520109862728,204.656754921939,82.0471448548731,86.5429531158093,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,784.938546091468,124.458406896917,208.649502415906,80.9432985209916,86.1580521207382,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,788.85660542758,124.055321602717,207.220934054287,81.6956673119283,87.1093109534387,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,805.999741190589,120.94166627527,204.367336292997,81.5087497586544,86.7255772819134,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.608092026553,122.347870507843,205.526275575224,81.2597241725817,86.3107741917997,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.85937463125,121.760705859929,205.371955997288,81.776985345134,86.7880909782937,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,784.402526777593,124.254845210346,210.103211696073,80.2231903027758,85.8523455873733,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,817.091044999499,119.686744213183,203.000053783325,80.6914658976548,85.1585984502693,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,813.983821654218,119.492759941883,203.091685932008,81.0505221987279,85.3821675131578,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.314814282978,122.593602790476,206.363210106363,81.5928563513766,86.9686080723327,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,791.605163321677,123.075287485574,209.28822317165,80.0538151373601,85.5966651150748,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,784.957634641648,124.143947026819,208.927849587707,80.7978879992147,86.001789103831,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,816.615563772995,119.755495044228,201.78239227039,81.6299860777383,85.5381145385057,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.023013193763,120.274477239085,205.635765930996,80.6763002864925,85.6359325244485,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.797321067222,121.577393155771,205.054994164296,81.9152512020677,87.0353237938713,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.703019484844,122.107662409253,207.04434751338,79.9616509595594,84.9613504059352,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,792.101590176099,122.887846873951,208.663200119133,80.1047939920131,85.2334927150518,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,790.776614261859,123.146658954775,207.63774807715,81.2754508092333,86.5617312050111,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,795.897815985621,122.262312577131,207.186354313867,80.9697942666149,86.2567388350111,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,803.159645768744,121.498811022243,205.28893986093,81.1279522459394,86.0024050707551,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,805.541179580633,121.732882455049,203.992131708602,81.3904101353664,86.1107812533465,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,807.982087941332,120.565753567092,205.094301202556,80.7760253442132,85.7228147228696,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,804.998974529319,121.288896921859,203.819560117941,82.1073720247137,87.1800594750431,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.289721951543,121.657819861967,206.106925398959,80.9939731027854,85.624125680095,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,808.470768558583,120.390911030115,204.037771461932,81.1713367917372,85.8448304614471,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,802.076024697868,121.678354656974,205.524840967266,81.2155487330333,86.3206875046887,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,798.161240007716,121.654236847823,206.276071935026,81.805629348565,87.1793863107653,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,797.722334690098,122.380819535508,207.161586839644,80.415191383359,85.20419445561,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,793.03347315718,123.061092297318,206.749991171327,81.2290592692771,86.1307251778356,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.845859709362,121.164171097654,204.961002127662,80.8516614187497,85.6697900955907,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.657102253586,121.228889530605,205.297381620919,81.6535329792759,86.3601647734462,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,823.790734079936,118.494954670963,199.294290726048,82.685879513062,86.9679777958795,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,803.448870665797,121.535045437407,205.480486788192,80.9150693838472,85.6217296693694,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,815.684537660313,119.952580351519,202.086766318699,81.5904457899664,86.1348792880678,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.210740171779,122.160594863842,206.431488872895,80.3670449788206,85.2777786321731,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,794.207253341235,123.059170793555,205.8505534915,82.0955667792288,87.2836174964267,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,803.188478965871,121.952852348171,206.171688865495,80.2242357733313,85.2647787948252,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,806.55154789093,121.056224487602,204.874573965456,80.4257602134223,84.9199670577632,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,809.959663329484,120.833928300178,204.300576260922,80.4890826728299,85.0056082691962,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,781.129186343778,124.373518289095,209.218573594503,81.6801057718954,86.7602690710576,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.909353271789,121.632645125867,205.628653196453,81.2012308881574,86.4066962428127,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,802.871205168393,121.253601275293,204.407902172332,82.2428380878492,87.2933792878611,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.357371155266,122.188408158361,204.873131602168,81.6949980383217,86.5659162718384,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,805.943169174928,121.123234096611,203.846001131055,81.7682124941051,86.422046003695,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.212406654685,121.964085065152,204.355506743208,82.2112721038087,87.1233603151591,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,801.151516028145,121.866962748511,205.383256888399,81.3991754647783,86.0885679781706,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.967223008249,121.566747111721,205.721352444042,81.4405378309888,86.8731098006335,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,786.485214805719,123.747421074605,210.040174805383,79.9076656438668,85.6059499229904,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,796.625396341297,122.101731361784,207.633608194739,80.3433636378663,85.6548338864114,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,800.369120610064,122.01266873074,206.882452271387,80.2863711650677,85.3032222593416,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,815.98291603202,119.676577217927,201.907635138077,81.74577190281,86.2525746989158,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
7,45,799.955066406559,121.896911767408,205.407502628648,81.9360736777627,87.1684681487961,0.05,17.05,0,0.001,0.03,2.24,0,0,0,0.003,0,12.6,0.7,1.1,0.31,0.003,0.034,0.017,0.001
